invert_x,norm_row_y,head,soilMUSYM,soilkSat_1,soilOM_R_1
27,25,483.008,,0,0
28,25,482.9337,,0,0
29,25,482.8515,,0,0
30,25,482.7606,,0,0
31,25,482.6624,,0,0
32,25,482.5574,,0,0
33,25,482.4455,,0,0
34,25,482.326,,0,0
35,25,482.1991,,0,0
36,25,482.0616,,0,0
37,25,481.9215,,0,0
38,25,481.7737,,0,0
39,25,481.6184,,0,0
40,25,481.4634,,0,0
41,25,481.3089,,0,0
42,25,481.1505,,0,0
43,25,480.9898,,0,0
44,25,480.8267,,0,0
45,25,480.6581,,0,0
46,25,480.484,,0,0
47,25,480.3058,,0,0
48,25,480.122,,0,0
49,25,479.9326,,0,0
50,25,479.735,,0,0
51,25,479.5346,,0,0
52,25,479.3229,,0,0
53,25,479.1129,,0,0
54,25,478.905,,0,0
55,25,478.7022,,0,0
56,25,478.484,,0,0
57,25,478.2639,,0,0
58,25,478.0458,,0,0
59,25,477.8223,,0,0
60,25,477.5994,,0,0
61,25,477.3705,,0,0
62,25,477.1322,,0,0
63,25,476.8859,,0,0
64,25,476.6308,,0,0
65,25,476.364,,0,0
66,25,476.092,,0,0
67,25,475.8175,,0,0
68,25,475.5515,,0,0
69,25,475.2932,,0,0
70,25,475.0405,,0,0
71,25,474.8383,,0,0
72,25,474.6827,,0,0
73,25,474.5452,,0,0
74,25,474.4313,,0,0
75,25,474.334,,0,0
76,25,474.2522,,0,0
77,25,474.1782,,0,0
78,25,474.1049,,0,0
79,25,474.0324,,0,0
80,25,473.9583,,0,0
81,25,473.8824,,0,0
82,25,473.8004,,0,0
83,25,473.7105,,0,0
84,25,473.6126,,0,0
85,25,473.5087,,0,0
86,25,473.3972,,0,0
87,25,473.2767,,0,0
88,25,473.1479,,0,0
89,25,473.0113,,0,0
90,25,472.8645,,0,0
91,25,472.7086,,0,0
92,25,472.5437,,0,0
93,25,472.3743,,0,0
95,25,472.0043,,0,0
96,25,471.7969,,0,0
97,25,471.5817,,0,0
98,25,471.355,,0,0
99,25,471.1097,,0,0
100,25,470.8488,,0,0
101,25,470.5731,,0,0
102,25,470.2796,,0,0
103,25,469.9655,,0,0
104,25,469.6308,,0,0
105,25,469.2758,,0,0
106,25,468.8987,,0,0
107,25,468.4964,,0,0
108,25,468.0739,,0,0
109,25,467.6339,,0,0
1,24,483.0706,,0,0
2,24,483.0653,,0,0
3,24,483.0671,,0,0
4,24,483.0774,,0,0
5,24,483.1127,,0,0
6,24,483.1967,,0,0
7,24,483.2591,,0,0
8,24,483.3141,,0,0
9,24,483.3581,,0,0
10,24,483.3828,,0,0
11,24,483.3944,,0,0
12,24,483.3968,,0,0
13,24,483.387,,0,0
14,24,483.3689,,0,0
16,24,483.314,,0,0
17,24,483.2788,,0,0
18,24,483.243,,0,0
19,24,483.2168,,0,0
20,24,483.1935,,0,0
21,24,483.1721,,0,0
22,24,483.155,,0,0
23,24,483.138,,0,0
24,24,483.1052,,0,0
25,24,483.0588,,0,0
26,24,483.0007,,0,0
27,24,482.9326,,0,0
28,24,482.8563,,0,0
29,24,482.7721,,0,0
30,24,482.6806,,0,0
31,24,482.5813,,0,0
32,24,482.4748,,0,0
33,24,482.3607,,0,0
34,24,482.2397,,0,0
35,24,482.1115,,0,0
36,24,481.9763,,0,0
37,24,481.8371,,0,0
38,24,481.6939,,0,0
39,24,481.533,,0,0
40,24,481.3758,,0,0
41,24,481.2228,,0,0
42,24,481.0652,,0,0
43,24,480.9052,,0,0
44,24,480.7411,,0,0
45,24,480.5718,,0,0
46,24,480.3966,,0,0
47,24,480.2172,,0,0
48,24,480.0318,,0,0
49,24,479.8404,,0,0
50,24,479.6407,,0,0
51,24,479.4377,,0,0
52,24,479.2234,,0,0
53,24,479.0099,,0,0
54,24,478.7967,,0,0
55,24,478.5805,,0,0
56,24,478.3584,,0,0
57,24,478.1326,,0,0
58,24,477.9032,,0,0
59,24,477.6732,,0,0
60,24,477.4466,,0,0
61,24,477.2141,,0,0
62,24,476.9731,,0,0
63,24,476.7243,,0,0
64,24,476.4649,,0,0
65,24,476.1889,,0,0
66,24,475.9045,,0,0
67,24,475.6203,,0,0
68,24,475.338,,0,0
69,24,475.0588,,0,0
70,24,474.795,,0,0
71,24,474.58,,0,0
72,24,474.4149,,0,0
73,24,474.2819,,0,0
74,24,474.1758,,0,0
75,24,474.0948,,0,0
76,24,474.0285,,0,0
77,24,473.9676,,0,0
78,24,473.9075,,0,0
79,24,473.847,,0,0
80,24,473.7814,,0,0
81,24,473.7107,,0,0
82,24,473.6318,,0,0
83,24,473.5422,,0,0
84,24,473.4452,,0,0
85,24,473.3432,,0,0
86,24,473.2312,,0,0
87,24,473.1099,,0,0
88,24,472.9804,,0,0
89,24,472.8423,,0,0
90,24,472.6943,,0,0
91,24,472.5356,,0,0
92,24,472.3696,,0,0
93,24,472.1986,,0,0
94,24,472.0182,,0,0
95,24,471.8248,,0,0
96,24,471.619,,0,0
97,24,471.402,,0,0
98,24,471.17,,0,0
99,24,470.9192,,0,0
100,24,470.6523,,0,0
101,24,470.3707,,0,0
102,24,470.0712,,0,0
103,24,469.7496,,0,0
104,24,469.4063,,0,0
105,24,469.0368,,0,0
106,24,468.6433,,0,0
107,24,468.2267,,0,0
108,24,467.7847,,0,0
109,24,467.3257,,0,0
0,23,483.0042,,0,0
1,23,483.0047,,0,0
2,23,483.0089,,0,0
3,23,483.014,,0,0
4,23,483.0206,,0,0
5,23,483.0325,,0,0
6,23,483.0587,,0,0
7,23,483.0995,,0,0
8,23,483.1855,,0,0
9,23,483.2448,,0,0
10,23,483.2722,,0,0
11,23,483.2861,,0,0
12,23,483.2911,,0,0
13,23,483.2861,,0,0
14,23,483.2737,,0,0
15,23,483.2557,,0,0
16,23,483.2328,,0,0
17,23,483.2108,,0,0
18,23,483.1865,,0,0
19,23,483.1665,,0,0
20,23,483.1471,,0,0
21,23,483.1252,,0,0
22,23,483.1018,,0,0
23,23,483.0783,,0,0
24,23,483.0462,,0,0
25,23,482.9973,,0,0
26,23,482.936,,0,0
27,23,482.8645,,0,0
28,23,482.7846,,0,0
29,23,482.6972,,0,0
30,23,482.6035,,0,0
31,23,482.5013,,0,0
32,23,482.3923,,0,0
33,23,482.2766,,0,0
34,23,482.1549,,0,0
35,23,482.0263,,0,0
36,23,481.8916,,0,0
37,23,481.7525,,0,0
38,23,481.6108,,0,0
39,23,481.4506,,0,0
40,23,481.2938,,0,0
41,23,481.1393,,0,0
42,23,480.9785,,0,0
43,23,480.8209,,0,0
44,23,480.6571,,0,0
45,23,480.4865,,0,0
46,23,480.3105,,0,0
47,23,480.1306,,0,0
48,23,479.9426,,0,0
49,23,479.7485,,0,0
50,23,479.5472,,0,0
51,23,479.3415,,0,0
52,23,479.1229,,0,0
53,23,478.9058,,0,0
55,23,478.4601,,0,0
56,23,478.2328,,0,0
57,23,478.001,,0,0
58,23,477.7662,,0,0
59,23,477.5349,,0,0
60,23,477.3039,,0,0
61,23,477.0707,,0,0
62,23,476.8273,,0,0
63,23,476.5733,,0,0
64,23,476.306,,0,0
65,23,476.0184,,0,0
66,23,475.7217,,0,0
67,23,475.4183,,0,0
68,23,475.1091,,0,0
69,23,474.8059,,0,0
70,23,474.5249,,0,0
71,23,474.2946,,0,0
72,23,474.1252,,0,0
73,23,473.9987,,0,0
74,23,473.9091,,0,0
75,23,473.8497,,0,0
76,23,473.7996,,0,0
77,23,473.7506,,0,0
78,23,473.7053,,0,0
79,23,473.657,,0,0
80,23,473.598,,0,0
81,23,473.5309,,0,0
82,23,473.4546,,0,0
83,23,473.3681,,0,0
84,23,473.2756,,0,0
85,23,473.1743,,0,0
86,23,473.0629,,0,0
87,23,472.942,,0,0
88,23,472.8116,,0,0
89,23,472.6723,,0,0
90,23,472.5223,,0,0
91,23,472.363,,0,0
92,23,472.1976,,0,0
93,23,472.025,,0,0
94,23,471.8438,,0,0
95,23,471.6507,,0,0
96,23,471.4432,,0,0
97,23,471.2206,,0,0
98,23,470.9842,,0,0
99,23,470.7291,,0,0
100,23,470.4584,,0,0
101,23,470.1721,,0,0
102,23,469.8665,,0,0
103,23,469.5381,,0,0
104,23,469.1848,,0,0
105,23,468.8003,,0,0
106,23,468.3936,,0,0
107,23,467.96,,0,0
109,23,467.0206,,0,0
0,22,482.954,,0,0
1,22,482.9567,,0,0
2,22,482.9616,,0,0
3,22,482.9681,,0,0
4,22,482.9758,,0,0
5,22,482.9861,,0,0
6,22,483.002,,0,0
7,22,483.0274,,0,0
8,22,483.0847,,0,0
9,22,483.1343,,0,0
10,22,483.1649,,0,0
11,22,483.1796,,0,0
12,22,483.185,,0,0
13,22,483.1843,,0,0
14,22,483.1779,,0,0
15,22,483.1662,,0,0
16,22,483.1514,,0,0
17,22,483.1398,,0,0
18,22,483.131,,0,0
19,22,483.1207,,0,0
20,22,483.1054,,0,0
21,22,483.0854,,0,0
22,22,483.0622,,0,0
23,22,483.0365,,0,0
24,22,483.0022,,0,0
25,22,482.9466,,0,0
26,22,482.8796,,0,0
27,22,482.8013,,0,0
28,22,482.7155,,0,0
29,22,482.6235,,0,0
30,22,482.5259,,0,0
31,22,482.4211,,0,0
32,22,482.3105,,0,0
33,22,482.1943,,0,0
34,22,482.0701,,0,0
35,22,481.9407,,0,0
36,22,481.8052,,0,0
37,22,481.6654,,0,0
38,22,481.5211,,0,0
39,22,481.3692,,0,0
40,22,481.2143,,0,0
41,22,481.0584,,0,0
42,22,480.8963,,0,0
43,22,480.7373,,0,0
44,22,480.5734,,0,0
45,22,480.4015,,0,0
46,22,480.2251,,0,0
47,22,480.0419,,0,0
48,22,479.8534,,0,0
49,22,479.6581,,0,0
50,22,479.4542,,0,0
51,22,479.2452,,0,0
53,22,478.8033,,0,0
54,22,478.5764,,0,0
55,22,478.3393,,0,0
56,22,478.1098,,0,0
57,22,477.876,,0,0
58,22,477.638,,0,0
59,22,477.4056,,0,0
60,22,477.1714,,0,0
61,22,476.934,,0,0
62,22,476.6856,,0,0
63,22,476.4235,,0,0
64,22,476.1468,,0,0
65,22,475.8459,,0,0
66,22,475.5323,,0,0
67,22,475.2021,,0,0
69,22,474.5302,,0,0
70,22,474.2155,,0,0
72,22,473.7902,,0,0
73,22,473.6769,,0,0
74,22,473.6167,,0,0
75,22,473.5862,,0,0
76,22,473.5593,,0,0
77,22,473.5307,,0,0
78,22,473.5015,,0,0
79,22,473.4612,,0,0
80,22,473.4091,,0,0
81,22,473.3475,,0,0
82,22,473.2757,,0,0
83,22,473.196,,0,0
84,22,473.1065,,0,0
85,22,473.006,,0,0
86,22,472.895,,0,0
87,22,472.7738,,0,0
88,22,472.6427,,0,0
89,22,472.5026,,0,0
90,22,472.3517,,0,0
91,22,472.1923,,0,0
92,22,472.0262,,0,0
93,22,471.8512,,0,0
94,22,471.6698,,0,0
95,22,471.4772,,0,0
96,22,471.2668,,0,0
97,22,471.0407,,0,0
98,22,470.8021,,0,0
99,22,470.5435,,0,0
100,22,470.269,,0,0
101,22,469.9774,,0,0
102,22,469.6663,,0,0
103,22,469.33,,0,0
104,22,468.9686,,0,0
105,22,468.57,,0,0
106,22,468.1469,,0,0
107,22,467.6985,,0,0
108,22,467.2284,,0,0
0,21,482.9092,,0,0
1,21,482.9102,,0,0
2,21,482.9144,,0,0
3,21,482.9217,,0,0
4,21,482.9312,,0,0
5,21,482.9439,,0,0
6,21,482.9614,,0,0
7,21,482.979,,0,0
8,21,483.0065,,0,0
10,21,483.0608,,0,0
11,21,483.0755,,0,0
12,21,483.0831,,0,0
13,21,483.0847,,0,0
14,21,483.081,,0,0
15,21,483.0754,,0,0
16,21,483.0658,,0,0
17,21,483.0577,,0,0
18,21,483.0572,,0,0
19,21,483.0657,,0,0
20,21,483.0611,,0,0
21,21,483.0459,,0,0
22,21,483.0251,,0,0
23,21,483.0007,,0,0
24,21,482.9667,,0,0
25,21,482.9071,,0,0
26,21,482.8293,,0,0
27,21,482.7403,,0,0
28,21,482.6465,,0,0
29,21,482.549,,0,0
30,21,482.4476,,0,0
31,21,482.3401,,0,0
32,21,482.2279,,0,0
33,21,482.1096,,0,0
34,21,481.9835,,0,0
35,21,481.8538,,0,0
36,21,481.7181,,0,0
37,21,481.5783,,0,0
38,21,481.4344,,0,0
39,21,481.2877,,0,0
40,21,481.1351,,0,0
41,21,480.9777,,0,0
42,21,480.8176,,0,0
43,21,480.6555,,0,0
44,21,480.4912,,0,0
45,21,480.3182,,0,0
46,21,480.14,,0,0
47,21,479.9554,,0,0
48,21,479.7646,,0,0
49,21,479.5697,,0,0
50,21,479.3629,,0,0
51,21,479.148,,0,0
52,21,478.9247,,0,0
53,21,478.701,,0,0
54,21,478.4705,,0,0
55,21,478.2314,,0,0
56,21,477.9929,,0,0
57,21,477.7528,,0,0
58,21,477.5145,,0,0
59,21,477.282,,0,0
60,21,477.0463,,0,0
61,21,476.8017,,0,0
62,21,476.5452,,0,0
63,21,476.2749,,0,0
64,21,475.9871,,0,0
65,21,475.6719,,0,0
66,21,475.3365,,0,0
67,21,474.9788,,0,0
68,21,474.6043,,0,0
69,21,474.229,,0,0
70,21,473.8589,,0,0
71,21,473.554,,0,0
72,21,473.3713,,0,0
73,21,473.2943,,0,0
74,21,473.2899,,0,0
75,21,473.3049,,0,0
76,21,473.3153,,0,0
77,21,473.3138,,0,0
78,21,473.2962,,0,0
79,21,473.2646,,0,0
80,21,473.2216,,0,0
81,21,473.1673,,0,0
82,21,473.1014,,0,0
83,21,473.0244,,0,0
84,21,472.9362,,0,0
85,21,472.8368,,0,0
86,21,472.7263,,0,0
87,21,472.6055,,0,0
88,21,472.4743,,0,0
89,21,472.334,,0,0
90,21,472.182,,0,0
91,21,472.0224,,0,0
92,21,471.8552,,0,0
93,21,471.6809,,0,0
94,21,471.4997,,0,0
96,21,471.0942,,0,0
97,21,470.8676,,0,0
98,21,470.6261,,0,0
99,21,470.3633,,0,0
100,21,470.0846,,0,0
101,21,469.7879,,0,0
102,21,469.4703,,0,0
103,21,469.1284,,0,0
104,21,468.7609,,0,0
105,21,468.3465,,0,0
106,21,467.909,,0,0
107,21,467.4411,,0,0
108,21,466.9324,,0,0
109,21,466.3557,,0,0
0,20,482.8623,,0,0
1,20,482.8621,,0,0
2,20,482.8652,,0,0
3,20,482.8719,,0,0
4,20,482.8818,,0,0
5,20,482.8933,,0,0
6,20,482.9047,,0,0
7,20,482.9113,,0,0
8,20,482.9264,,0,0
9,20,482.9433,,0,0
10,20,482.9626,,0,0
11,20,482.9765,,0,0
12,20,482.9841,,0,0
13,20,482.9873,,0,0
14,20,482.9841,,0,0
15,20,482.9782,,0,0
16,20,482.9736,,0,0
17,20,482.9648,,0,0
18,20,482.9645,,0,0
19,20,482.9785,,0,0
20,20,482.9968,,0,0
21,20,482.9964,,0,0
22,20,482.9827,,0,0
23,20,482.9618,,0,0
24,20,482.9297,,0,0
26,20,482.7838,,0,0
27,20,482.6778,,0,0
28,20,482.5744,,0,0
29,20,482.4718,,0,0
30,20,482.3667,,0,0
31,20,482.2562,,0,0
32,20,482.1419,,0,0
33,20,482.0227,,0,0
34,20,481.8972,,0,0
35,20,481.766,,0,0
36,20,481.6299,,0,0
37,20,481.4911,,0,0
38,20,481.3482,,0,0
39,20,481.2026,,0,0
40,20,481.0558,,0,0
41,20,480.8995,,0,0
42,20,480.7401,,0,0
43,20,480.5761,,0,0
44,20,480.4098,,0,0
45,20,480.2346,,0,0
46,20,480.0591,,0,0
47,20,479.8696,,0,0
48,20,479.6765,,0,0
49,20,479.4811,,0,0
50,20,479.2685,,0,0
51,20,479.051,,0,0
52,20,478.8296,,0,0
53,20,478.6031,,0,0
54,20,478.3691,,0,0
55,20,478.1283,,0,0
56,20,477.8863,,0,0
57,20,477.6412,,0,0
58,20,477.402,,0,0
59,20,477.1667,,0,0
60,20,476.9261,,0,0
61,20,476.675,,0,0
62,20,476.4103,,0,0
63,20,476.1303,,0,0
64,20,475.8296,,0,0
65,20,475.4981,,0,0
66,20,475.1399,,0,0
67,20,474.7559,,0,0
68,20,474.3367,,0,0
70,20,473.4268,,0,0
71,20,473.0056,,0,0
72,20,472.8442,,0,0
73,20,472.8384,,0,0
74,20,472.9363,,0,0
75,20,473.0188,,0,0
77,20,473.0955,,0,0
78,20,473.0909,,0,0
79,20,473.0699,,0,0
80,20,473.0353,,0,0
81,20,472.9869,,0,0
82,20,472.925,,0,0
83,20,472.8501,,0,0
84,20,472.7631,,0,0
85,20,472.6647,,0,0
86,20,472.5558,,0,0
87,20,472.4359,,0,0
88,20,472.3055,,0,0
89,20,472.1646,,0,0
90,20,472.0127,,0,0
91,20,471.8547,,0,0
92,20,471.6894,,0,0
93,20,471.5172,,0,0
94,20,471.334,,0,0
95,20,471.1391,,0,0
96,20,470.9262,,0,0
97,20,470.6974,,0,0
98,20,470.4521,,0,0
99,20,470.1836,,0,0
100,20,469.9043,,0,0
101,20,469.6058,,0,0
102,20,469.2812,,0,0
103,20,468.9337,,0,0
104,20,468.561,,0,0
105,20,468.1309,,0,0
106,20,467.6766,,0,0
107,20,467.1965,,0,0
108,20,466.6591,,0,0
109,20,466.0563,,0,0
0,19,482.8064,,0,0
1,19,482.8094,,0,0
2,19,482.8113,,0,0
3,19,482.8171,,0,0
4,19,482.8265,,0,0
5,19,482.8351,,0,0
6,19,482.8327,,0,0
7,19,482.8336,,0,0
8,19,482.8411,,0,0
9,19,482.8535,,0,0
10,19,482.8671,,0,0
12,19,482.8856,,0,0
13,19,482.8889,,0,0
14,19,482.8864,,0,0
15,19,482.8775,,0,0
16,19,482.8662,,0,0
17,19,482.8583,,0,0
18,19,482.866,,0,0
19,19,482.8769,,0,0
20,19,482.8938,,0,0
21,19,482.9134,,0,0
22,19,482.9195,,0,0
23,19,482.9081,,0,0
24,19,482.8736,,0,0
25,19,482.8206,,0,0
26,19,482.7314,,0,0
27,19,482.6041,,0,0
28,19,482.4948,,0,0
29,19,482.3884,,0,0
30,19,482.2808,,0,0
31,19,482.1693,,0,0
32,19,482.0541,,0,0
33,19,481.9341,,0,0
34,19,481.8076,,0,0
35,19,481.6765,,0,0
36,19,481.5415,,0,0
37,19,481.4036,,0,0
38,19,481.2625,,0,0
39,19,481.1188,,0,0
40,19,480.9731,,0,0
41,19,480.8205,,0,0
43,19,480.4944,,0,0
45,19,480.1521,,0,0
46,19,479.9773,,0,0
47,19,479.7859,,0,0
48,19,479.5917,,0,0
49,19,479.3909,,0,0
50,19,479.1802,,0,0
51,19,478.9616,,0,0
52,19,478.7368,,0,0
53,19,478.5075,,0,0
54,19,478.2714,,0,0
55,19,478.0294,,0,0
56,19,477.7853,,0,0
57,19,477.5374,,0,0
59,19,477.0543,,0,0
60,19,476.8088,,0,0
61,19,476.5525,,0,0
62,19,476.2772,,0,0
63,19,475.9837,,0,0
64,19,475.6691,,0,0
65,19,475.3221,,0,0
66,19,474.9475,,0,0
67,19,474.5427,,0,0
68,19,474.0712,,0,0
69,19,473.5497,,0,0
70,19,472.9412,,0,0
71,19,472.1887,,0,0
72,19,472.1638,,0,0
73,19,472.2962,,0,0
74,19,472.5824,,0,0
75,19,472.746,,0,0
76,19,472.8376,,0,0
77,19,472.8884,,0,0
78,19,472.9019,,0,0
79,19,472.8869,,0,0
80,19,472.8564,,0,0
81,19,472.8112,,0,0
82,19,472.7513,,0,0
83,19,472.6777,,0,0
84,19,472.5916,,0,0
85,19,472.4946,,0,0
86,19,472.3869,,0,0
87,19,472.2675,,0,0
88,19,472.1371,,0,0
89,19,471.9954,,0,0
90,19,471.8461,,0,0
91,19,471.691,,0,0
92,19,471.5281,,0,0
93,19,471.3549,,0,0
94,19,471.1704,,0,0
95,19,470.9735,,0,0
96,19,470.7591,,0,0
97,19,470.5261,,0,0
98,19,470.2757,,0,0
99,19,470.0063,,0,0
100,19,469.7256,,0,0
101,19,469.4214,,0,0
102,19,469.0923,,0,0
103,19,468.7421,,0,0
104,19,468.3596,,0,0
106,19,467.4692,,0,0
107,19,466.9794,,0,0
108,19,466.4344,,0,0
109,19,465.8417,,0,0
0,18,482.7191,,0,0
1,18,482.7422,,0,0
2,18,482.7492,,0,0
3,18,482.7542,,0,0
4,18,482.7618,,0,0
5,18,482.7669,,0,0
6,18,482.7502,,0,0
7,18,482.7459,,0,0
8,18,482.7488,,0,0
9,18,482.7578,,0,0
10,18,482.7684,,0,0
11,18,482.7776,,0,0
12,18,482.7843,,0,0
13,18,482.789,,0,0
14,18,482.7888,,0,0
15,18,482.7797,,0,0
16,18,482.7568,,0,0
17,18,482.7188,,0,0
18,18,482.7437,,0,0
19,18,482.7677,,0,0
20,18,482.7892,,0,0
21,18,482.8045,,0,0
22,18,482.8127,,0,0
23,18,482.8112,,0,0
24,18,482.757,,0,0
25,18,482.6967,,0,0
26,18,482.6215,,0,0
27,18,482.5082,,0,0
29,18,482.2969,,0,0
30,18,482.1899,,0,0
31,18,482.0789,,0,0
32,18,481.9631,,0,0
33,18,481.8423,,0,0
34,18,481.7159,,0,0
35,18,481.586,,0,0
37,18,481.3137,,0,0
38,18,481.1741,,0,0
39,18,481.0303,,0,0
40,18,480.8842,,0,0
41,18,480.7329,,0,0
42,18,480.5766,,0,0
43,18,480.4149,,0,0
44,18,480.2445,,0,0
45,18,480.069,,0,0
46,18,479.8908,,0,0
47,18,479.7021,,0,0
48,18,479.5069,,0,0
49,18,479.3032,,0,0
50,18,479.0967,,0,0
51,18,478.8761,,0,0
52,18,478.6479,,0,0
53,18,478.4156,,0,0
54,18,478.1761,,0,0
55,18,477.9323,,0,0
56,18,477.688,,0,0
57,18,477.4409,,0,0
58,18,477.1921,,0,0
59,18,476.9458,,0,0
60,18,476.6927,,0,0
61,18,476.4265,,0,0
62,18,476.1407,,0,0
63,18,475.8337,,0,0
64,18,475.5054,,0,0
65,18,475.1488,,0,0
66,18,474.7672,,0,0
67,18,474.3539,,0,0
68,18,473.8181,,0,0
69,18,473.2516,,0,0
70,18,472.5622,,0,0
71,18,471.7508,,0,0
72,18,471.8154,,0,0
73,18,472.1057,,0,0
74,18,472.3683,,0,0
75,18,472.5356,,0,0
76,18,472.637,,0,0
77,18,472.6954,,0,0
78,18,472.719,,0,0
79,18,472.711,,0,0
80,18,472.684,,0,0
82,18,472.5821,,0,0
83,18,472.5094,,0,0
84,18,472.4242,,0,0
85,18,472.3281,,0,0
86,18,472.2205,,0,0
87,18,472.1004,,0,0
88,18,471.9697,,0,0
89,18,471.829,,0,0
90,18,471.6824,,0,0
91,18,471.5293,,0,0
92,18,471.3674,,0,0
93,18,471.1943,,0,0
94,18,471.0089,,0,0
95,18,470.8085,,0,0
96,18,470.5914,,0,0
97,18,470.356,,0,0
98,18,470.1039,,0,0
99,18,469.8349,,0,0
100,18,469.5512,,0,0
101,18,469.2419,,0,0
102,18,468.9042,,0,0
104,18,468.1628,,0,0
105,18,467.7478,,0,0
106,18,467.2898,,0,0
107,18,466.785,,0,0
108,18,466.2245,,0,0
109,18,465.6052,,0,0
0,17,482.536,,0,0
2,17,482.6713,,0,0
3,17,482.6797,,0,0
4,17,482.68,,0,0
5,17,482.6665,,0,0
6,17,482.6496,,0,0
7,17,482.6451,,0,0
8,17,482.6476,,0,0
9,17,482.6559,,0,0
10,17,482.6666,,0,0
11,17,482.6772,,0,0
12,17,482.6864,,0,0
13,17,482.6925,,0,0
14,17,482.696,,0,0
15,17,482.6916,,0,0
16,17,482.6742,,0,0
17,17,482.6414,,0,0
18,17,482.6385,,0,0
19,17,482.6505,,0,0
20,17,482.6832,,0,0
21,17,482.6947,,0,0
22,17,482.6917,,0,0
23,17,482.6681,,0,0
24,17,482.6211,,0,0
25,17,482.5634,,0,0
26,17,482.4904,,0,0
27,17,482.3998,,0,0
28,17,482.3016,,0,0
29,17,482.2004,,0,0
30,17,482.0952,,0,0
31,17,481.9848,,0,0
32,17,481.8702,,0,0
33,17,481.7495,,0,0
34,17,481.6239,,0,0
35,17,481.4948,,0,0
36,17,481.3592,,0,0
37,17,481.223,,0,0
38,17,481.0875,,0,0
39,17,480.946,,0,0
40,17,480.7996,,0,0
41,17,480.6491,,0,0
42,17,480.4955,,0,0
43,17,480.3363,,0,0
44,17,480.1633,,0,0
45,17,479.9873,,0,0
46,17,479.8072,,0,0
47,17,479.6204,,0,0
48,17,479.4263,,0,0
49,17,479.223,,0,0
50,17,479.0146,,0,0
51,17,478.7941,,0,0
52,17,478.5635,,0,0
54,17,478.085,,0,0
55,17,477.8389,,0,0
56,17,477.5945,,0,0
57,17,477.3435,,0,0
58,17,477.089,,0,0
59,17,476.8342,,0,0
60,17,476.5683,,0,0
61,17,476.2908,,0,0
62,17,475.996,,0,0
63,17,475.6782,,0,0
64,17,475.3425,,0,0
65,17,474.9853,,0,0
66,17,474.5901,,0,0
67,17,474.1581,,0,0
68,17,473.6029,,0,0
69,17,473.0266,,0,0
70,17,472.3781,,0,0
71,17,471.7175,,0,0
72,17,471.8141,,0,0
73,17,472.0316,,0,0
74,17,472.2332,,0,0
75,17,472.3775,,0,0
76,17,472.4708,,0,0
77,17,472.5259,,0,0
78,17,472.5486,,0,0
79,17,472.5432,,0,0
80,17,472.5177,,0,0
81,17,472.4749,,0,0
82,17,472.4164,,0,0
83,17,472.3437,,0,0
84,17,472.2591,,0,0
85,17,472.1633,,0,0
86,17,472.0552,,0,0
87,17,471.9354,,0,0
88,17,471.806,,0,0
89,17,471.6669,,0,0
90,17,471.5224,,0,0
91,17,471.3703,,0,0
92,17,471.2095,,0,0
93,17,471.0364,,0,0
94,17,470.8487,,0,0
95,17,470.6454,,0,0
96,17,470.4266,,0,0
97,17,470.1924,,0,0
98,17,469.9404,,0,0
99,17,469.6707,,0,0
100,17,469.3873,,0,0
101,17,469.0685,,0,0
102,17,468.729,,0,0
103,17,468.3707,,0,0
104,17,467.9841,,0,0
105,17,467.5726,,0,0
106,17,467.125,,0,0
107,17,466.619,,0,0
109,17,465.3948,,0,0
0,16,482.3336,,0,0
1,16,482.4944,,0,0
3,16,482.5908,,0,0
4,16,482.5846,,0,0
5,16,482.5492,,0,0
6,16,482.5319,,0,0
7,16,482.5303,,0,0
8,16,482.5362,,0,0
9,16,482.547,,0,0
10,16,482.5612,,0,0
11,16,482.5756,,0,0
12,16,482.5891,,0,0
13,16,482.5994,,0,0
14,16,482.6081,,0,0
15,16,482.6116,,0,0
16,16,482.6087,,0,0
17,16,482.5944,,0,0
18,16,482.5898,,0,0
19,16,482.5908,,0,0
20,16,482.5985,,0,0
21,16,482.5963,,0,0
22,16,482.5792,,0,0
23,16,482.5488,,0,0
24,16,482.5027,,0,0
25,16,482.4455,,0,0
26,16,482.3759,,0,0
27,16,482.2905,,0,0
28,16,482.1974,,0,0
29,16,482.1001,,0,0
30,16,481.9974,,0,0
31,16,481.8895,,0,0
32,16,481.7767,,0,0
33,16,481.6563,,0,0
34,16,481.5316,,0,0
35,16,481.4027,,0,0
36,16,481.2677,,0,0
37,16,481.1347,,0,0
38,16,481.0019,,0,0
39,16,480.8615,,0,0
40,16,480.716,,0,0
41,16,480.5661,,0,0
42,16,480.414,,0,0
43,16,480.2581,,0,0
44,16,480.0843,,0,0
45,16,479.9083,,0,0
46,16,479.7283,,0,0
47,16,479.5418,,0,0
48,16,479.3475,,0,0
49,16,479.1451,,0,0
50,16,478.9334,,0,0
51,16,478.7083,,0,0
52,16,478.477,,0,0
53,16,478.2439,,0,0
54,16,478.0013,,0,0
55,16,477.7525,,0,0
56,16,477.5005,,0,0
57,16,477.242,,0,0
58,16,476.9813,,0,0
59,16,476.7188,,0,0
60,16,476.444,,0,0
61,16,476.1561,,0,0
62,16,475.8507,,0,0
63,16,475.52,,0,0
64,16,475.1752,,0,0
65,16,474.8091,,0,0
66,16,474.4057,,0,0
67,16,473.9585,,0,0
